finish_time,draw,horse_rating,declared_weight,horse_age,actual_weight,win_odds,distance,race_class
108.68,1,60,1153.0,3,120,13.0,1800,2
108.98,14,60,1088.0,3,115,28.0,1800,2
108.84,6,60,1007.0,3,116,34.0,1800,2
109.27,11,60,1100.0,3,117,62.0,1800,2
110.49,12,60,1096.0,3,128,13.0,1800,2
108.95,8,81,1147.0,3,113,50.0,1800,2
57.76,1,60,1084.0,3,133,4.1,1000,4
58.0,7,60,1066.0,3,131,9.1,1000,4
57.99,10,60,978.0,3,127,17.0,1000,4
58.53,9,60,1062.0,3,125,24.0,1000,4
58.43,4,52,1167.0,2,123,23.0,1000,4
57.98,3,60,1071.0,3,125,2.3,1000,4
58.09,8,60,1117.0,3,123,8.4,1000,4
58.62,2,60,1070.0,3,119,68.0,1000,4
57.86,11,60,1043.0,3,119,14.0,1000,4
57.79,6,60,1132.0,3,111,15.0,1000,4
58.52,5,60,1080.0,3,112,39.0,1000,4
70.98,5,60,1072.0,3,133,12.0,1200,5
70.96,6,60,1085.0,3,132,8.6,1200,5
71.18,9,60,1145.0,3,125,17.0,1200,5
71.35,4,60,1057.0,3,127,5.9,1200,5
70.94,1,60,1076.0,3,124,5.2,1200,5
70.72,3,60,1150.0,3,125,13.0,1200,5
70.85,7,60,1079.0,3,122,24.0,1200,5
71.09,2,60,1072.0,3,121,9.6,1200,5
71.2,10,60,1145.0,3,120,16.0,1200,5
70.58,8,60,1014.0,3,121,5.5,1200,5
71.46,11,60,1068.0,3,115,13.0,1200,5
70.99,12,60,1074.0,3,111,16.0,1200,5
71.08,5,60,1103.0,3,131,14.0,1200,4
70.73,7,60,1132.0,3,124,6.9,1200,4
70.77,3,60,1093.0,3,126,19.0,1200,4
71.32,2,54,1088.0,5,124,26.0,1200,4
71.09,4,60,1126.0,3,126,3.5,1200,4
71.52,11,60,1143.0,3,125,26.0,1200,4
71.04,1,60,1158.0,3,120,4.8,1200,4
71.05,6,60,1092.0,3,119,6.6,1200,4
73.75,8,60,1059.0,3,120,99.0,1200,4
71.19,9,60,1076.0,3,116,10.0,1200,4
70.98,12,60,1126.0,3,115,27.0,1200,4
70.64,10,60,1141.0,3,112,11.0,1200,4
110.49,4,60,1038.0,3,133,9.4,1800,4
111.09,11,60,1152.0,3,131,15.0,1800,4
110.62,8,60,1138.0,3,129,10.0,1800,4
111.39,2,60,1077.0,3,126,8.9,1800,4
111.63,3,60,1060.0,3,122,16.0,1800,4
110.71,5,60,999.0,3,123,16.0,1800,4
110.85,6,60,1192.0,3,123,11.0,1800,4
110.9,12,60,1186.0,3,116,33.0,1800,4
110.67,10,60,1113.0,3,118,3.5,1800,4
111.46,7,60,1122.0,3,118,6.3,1800,4
111.07,1,60,1158.0,3,116,9.8,1800,4
110.87,9,60,1108.0,3,112,17.0,1800,4
137.93,4,60,978.0,3,112,15.0,2200,3
137.66,6,60,1071.0,3,129,6.3,2200,3
137.93,10,60,1099.0,3,127,67.0,2200,3
138.61,2,60,1225.0,3,126,7.3,2200,3
138.21,7,60,1051.0,3,126,44.0,2200,3
137.58,3,60,1164.0,3,125,3.2,2200,3
137.67,8,71,1074.0,4,124,5.3,2200,3
143.07,12,60,1098.0,3,114,80.0,2200,3
138.12,5,60,1109.0,3,120,35.0,2200,3
137.75,1,60,1042.0,3,118,7.8,2200,3
138.07,9,62,1011.0,4,113,19.0,2200,3
101.96,6,85,1034.0,3,131,50.0,1650,3
101.36,1,60,1063.0,3,130,4.6,1650,3
101.34,4,60,1056.0,3,124,8.2,1650,3
101.39,12,60,1116.0,3,131,10.0,1650,3
101.62,3,60,997.0,3,122,14.0,1650,3
101.87,9,70,1094.0,2,121,5.0,1650,3
101.86,11,60,1140.0,3,122,31.0,1650,3
101.89,5,60,1243.0,3,121,37.0,1650,3
101.38,8,60,1063.0,3,120,11.0,1650,3
101.21,10,66,1076.0,3,119,7.6,1650,3
101.38,2,60,1120.0,3,115,40.0,1650,3
101.48,7,60,1123.0,3,111,5.1,1650,3
70.12,1,60,1075.0,3,126,3.6,1200,3
71.09,4,60,1120.0,3,129,6.2,1200,3
70.58,10,60,1312.0,3,131,11.0,1200,3
70.03,11,74,1003.0,4,127,7.5,1200,3
70.3,3,60,1042.0,3,123,15.0,1200,3
72.22,12,60,1060.0,3,125,46.0,1200,3
70.92,9,60,1110.0,3,122,13.0,1200,3
70.77,2,60,1164.0,3,118,4.3,1200,3
70.15,8,60,1001.0,3,115,27.0,1200,3
72.25,7,60,1046.0,3,112,99.0,1200,3
71.3,6,60,1070.0,3,111,8.4,1200,3
70.33,1,60,1099.0,3,130,5.7,1200,2
71.09,10,93,1089.0,3,123,99.0,1200,2
70.11,2,60,1187.0,3,130,7.6,1200,2
69.68,11,60,1052.0,3,128,6.3,1200,2
69.75,3,60,1110.0,3,128,4.2,1200,2
69.9,7,95,1028.0,3,127,3.3,1200,2
70.69,12,88,1083.0,5,125,52.0,1200,2
70.1,6,60,1228.0,3,121,23.0,1200,2
69.92,9,85,1147.0,2,120,93.0,1200,2
70.37,4,60,1096.0,3,116,61.0,1200,2
70.17,8,60,1204.0,3,119,82.0,1200,2
69.94,5,60,1146.0,3,115,9.8,1200,2
71.18,7,60,1009.0,3,133,7.3,1200,5
71.3,8,60,1075.0,3,132,18.0,1200,5
71.34,3,60,1123.0,3,130,17.0,1200,5
71.89,1,60,1100.0,3,130,24.0,1200,5
72.34,9,60,1003.0,3,128,96.0,1200,5
71.96,14,60,1188.0,3,131,21.0,1200,5
72.35,11,60,1060.0,3,126,13.0,1200,5
72.34,6,60,1132.0,3,125,55.0,1200,5
71.26,5,60,1157.0,3,122,5.4,1200,5
71.07,2,60,1136.0,3,117,2.7,1200,5
71.51,10,60,1171.0,3,120,51.0,1200,5
71.53,4,60,1079.0,3,120,13.0,1200,5
71.8,12,60,1091.0,3,118,15.0,1200,5
72.08,13,60,1164.0,3,112,14.0,1200,5
83.87,8,60,1071.0,3,114,4.5,1400,5
83.54,6,60,1066.0,3,130,5.9,1400,5
84.47,7,60,1147.0,3,129,12.0,1400,5
83.67,3,38,1090.0,3,131,8.3,1400,5
84.79,14,60,1107.0,3,129,45.0,1400,5
84.08,9,60,1127.0,3,122,16.0,1400,5
85.26,10,60,1052.0,3,126,54.0,1400,5
84.29,4,60,1019.0,3,126,26.0,1400,5
83.86,2,60,1073.0,3,123,9.2,1400,5
84.07,11,60,1111.0,3,118,53.0,1400,5
84.51,12,60,1045.0,3,121,8.3,1400,5
85.28,5,60,1112.0,3,120,14.0,1400,5
83.46,1,60,1142.0,3,111,8.8,1400,5
84.18,13,60,1097.0,3,113,18.0,1400,5
70.81,4,60,1054.0,3,123,14.0,1200,4
71.3,6,56,1043.0,3,129,5.6,1200,4
71.24,12,55,1101.0,3,128,3.9,1200,4
70.9,14,60,1142.0,3,125,3.1,1200,4
71.69,5,60,1173.0,3,125,22.0,1200,4
71.32,2,60,1036.0,3,123,30.0,1200,4
73.42,8,60,1150.0,3,125,8.1,1200,4
71.69,11,50,1176.0,4,123,10.0,1200,4
71.51,7,60,1194.0,3,121,20.0,1200,4
71.81,10,60,1126.0,3,121,99.0,1200,4
73.0,9,60,1040.0,3,119,99.0,1200,4
71.65,1,52,1037.0,4,118,72.0,1200,4
72.21,3,60,952.0,3,117,99.0,1200,4
71.68,13,60,1079.0,3,116,99.0,1200,4
110.27,13,60,1122.0,3,133,7.8,1800,4
110.21,11,60,1074.0,3,133,4.7,1800,4
111.67,7,60,1043.0,3,130,66.0,1800,4
110.3,3,60,1107.0,3,132,13.0,1800,4
110.34,12,60,1021.0,3,128,8.1,1800,4
110.67,10,60,1117.0,3,127,7.5,1800,4
110.11,9,60,1070.0,3,121,9.9,1800,4
111.48,2,60,1102.0,3,119,38.0,1800,4
110.62,5,60,1012.0,3,118,21.0,1800,4
112.47,4,60,1126.0,3,120,57.0,1800,4
110.66,6,45,1066.0,3,118,8.9,1800,4
111.32,14,60,1121.0,3,113,6.5,1800,4
111.06,8,60,1018.0,3,111,18.0,1800,4
110.88,1,60,1124.0,3,111,64.0,1800,4
84.25,8,60,1089.0,3,126,19.0,1400,4
83.95,9,60,1057.0,3,126,9.5,1400,4
84.72,10,60,1198.0,3,128,22.0,1400,4
84.47,7,60,1088.0,3,127,5.1,1400,4
85.61,11,60,1154.0,3,125,12.0,1400,4
84.54,14,60,1168.0,3,123,97.0,1400,4
83.97,13,60,1023.0,3,125,8.8,1400,4
84.59,5,60,1074.0,3,122,13.0,1400,4
84.2,4,60,1180.0,3,121,19.0,1400,4
83.94,1,60,1054.0,3,122,9.3,1400,4
84.19,3,60,1085.0,3,118,5.4,1400,4
84.62,12,60,1145.0,3,120,18.0,1400,4
84.87,2,44,1128.0,3,117,12.0,1400,4
84.16,6,60,1157.0,3,112,17.0,1400,4
97.76,5,60,1182.0,3,132,17.0,1600,4
97.7,3,60,1014.0,3,121,31.0,1600,4
98.77,14,60,1039.0,3,127,15.0,1600,4
98.86,11,60,1110.0,3,127,20.0,1600,4
98.2,4,60,1038.0,3,128,14.0,1600,4
98.1,12,60,1104.0,3,124,9.7,1600,4
98.28,2,60,1094.0,3,123,36.0,1600,4
98.8,13,60,1185.0,3,122,8.4,1600,4
97.92,8,60,1173.0,3,119,4.1,1600,4
98.26,10,60,1077.0,3,120,4.9,1600,4
98.25,9,60,1101.0,3,119,29.0,1600,4
97.96,6,60,1143.0,3,115,92.0,1600,4
97.3,7,44,1015.0,4,110,5.1,1600,4
98.36,1,60,1048.0,3,114,74.0,1600,4
71.51,6,60,1047.0,3,129,20.0,1200,3
72.12,12,60,1083.0,3,125,99.0,1200,3
71.13,2,60,1161.0,3,125,9.9,1200,3
71.2,8,60,1122.0,3,125,45.0,1200,3
71.54,5,60,1008.0,3,126,40.0,1200,3
70.5,10,60,1048.0,3,126,1.5,1200,3
71.54,7,60,1087.0,3,121,55.0,1200,3
70.73,13,60,1176.0,3,123,13.0,1200,3
72.39,1,60,1056.0,3,122,64.0,1200,3
71.83,3,60,1035.0,3,122,5.4,1200,3
71.23,4,60,1042.0,3,118,84.0,1200,3
71.14,11,60,1031.0,3,116,99.0,1200,3
71.12,14,60,1024.0,3,115,33.0,1200,3
71.28,9,60,1062.0,3,116,84.0,1200,3
96.57,13,60,1295.0,3,126,19.0,1600,3
96.32,10,60,1115.0,3,128,20.0,1600,3
96.75,3,60,1053.0,3,130,28.0,1600,3
96.63,1,72,1036.0,3,128,20.0,1600,3
96.69,8,60,1070.0,3,125,10.0,1600,3
96.03,6,60,1062.0,3,125,4.3,1600,3
98.02,7,66,1152.0,2,120,99.0,1600,3
96.78,12,60,1123.0,3,118,41.0,1600,3
100.49,11,60,1212.0,3,118,63.0,1600,3
101.47,5,63,1167.0,3,119,9.3,1600,3
99.84,4,60,1109.0,3,116,99.0,1600,3
96.62,2,60,1074.0,3,118,3.8,1600,3
95.82,9,60,1202.0,3,117,3.4,1600,3
96.26,8,60,1138.0,3,132,12.0,1600,2
97.08,2,60,1179.0,3,130,8.5,1600,2
96.41,1,60,1039.0,3,128,7.9,1600,2
97.04,12,60,1118.0,3,127,51.0,1600,2
98.03,6,60,1085.0,3,123,99.0,1600,2
96.49,7,60,1016.0,3,125,19.0,1600,2
96.63,13,84,1125.0,4,122,6.9,1600,2
96.6,14,60,1061.0,3,118,9.6,1600,2
96.74,5,60,1074.0,3,121,3.4,1600,2
97.34,9,86,1081.0,3,117,99.0,1600,2
96.83,3,60,1136.0,3,112,98.0,1600,2
96.67,10,60,1062.0,3,116,66.0,1600,2
97.15,4,60,1166.0,3,116,99.0,1600,2
96.72,11,60,1053.0,3,118,4.3,1600,2
84.81,8,60,1070.0,3,131,34.0,1400,3
83.67,13,60,1148.0,3,132,6.9,1400,3
84.51,7,60,1251.0,3,131,10.0,1400,3
84.28,4,60,1082.0,3,123,65.0,1400,3
83.9,9,60,1088.0,3,124,7.6,1400,3
83.89,14,70,1033.0,4,123,9.3,1400,3
84.91,2,60,1145.0,3,120,17.0,1400,3
83.63,11,60,1118.0,3,122,9.6,1400,3
84.71,10,60,1089.0,3,116,27.0,1400,3
83.86,3,60,1125.0,3,115,9.6,1400,3
83.69,6,60,1119.0,3,116,3.7,1400,3
84.36,5,60,1120.0,3,112,10.0,1400,3
84.72,1,65,952.0,3,107,36.0,1400,3
111.07,11,39,1081.0,4,133,7.0,1800,5
111.73,3,60,1129.0,3,130,19.0,1800,5
111.02,9,60,1023.0,3,130,11.0,1800,5
111.48,10,60,1101.0,3,129,23.0,1800,5
111.05,8,60,1159.0,3,125,45.0,1800,5
111.23,2,60,1043.0,3,126,5.0,1800,5
110.9,1,60,1157.0,3,124,4.7,1800,5
111.46,4,60,1048.0,3,119,20.0,1800,5
111.87,7,60,1070.0,3,117,10.0,1800,5
110.63,5,60,1069.0,3,110,6.0,1800,5
111.94,6,60,1150.0,3,111,11.0,1800,5
110.57,12,60,1101.0,3,114,16.0,1800,5
102.01,7,60,1025.0,3,131,8.7,1650,4
101.02,8,60,1189.0,3,120,12.0,1650,4
103.33,11,60,1141.0,3,128,18.0,1650,4
101.44,10,60,1203.0,3,123,8.0,1650,4
102.19,4,60,1046.0,3,122,3.4,1650,4
101.95,6,60,1086.0,3,121,15.0,1650,4
101.93,12,60,1086.0,3,118,25.0,1650,4
101.47,9,60,997.0,3,117,19.0,1650,4
101.7,1,60,1064.0,3,120,7.7,1650,4
101.9,2,60,1101.0,3,113,31.0,1650,4
101.66,3,60,1141.0,3,117,4.8,1650,4
101.41,5,60,1073.0,3,112,55.0,1650,4
71.99,2,60,1203.0,3,126,51.0,1200,4
70.8,8,60,1095.0,3,128,12.0,1200,4
71.25,11,60,1046.0,3,130,42.0,1200,4
70.76,3,60,1174.0,3,128,7.2,1200,4
71.19,9,60,1101.0,3,125,4.8,1200,4
72.45,7,60,1042.0,3,124,99.0,1200,4
71.0,4,60,1130.0,3,126,11.0,1200,4
71.33,6,60,1159.0,3,125,3.1,1200,4
71.03,1,60,1208.0,3,124,4.4,1200,4
72.1,5,60,996.0,3,122,99.0,1200,4
70.98,10,60,1050.0,3,120,24.0,1200,4
70.77,12,60,1079.0,3,118,19.0,1200,4
101.95,10,60,1174.0,3,133,14.0,1650,4
102.89,12,60,1124.0,3,129,13.0,1650,4
101.88,3,60,1053.0,3,132,4.2,1650,4
102.33,9,60,1103.0,3,127,27.0,1650,4
101.66,11,60,1069.0,3,126,8.7,1650,4
101.58,8,60,1102.0,3,122,14.0,1650,4
101.35,5,60,1100.0,3,123,3.2,1650,4
102.2,6,60,1241.0,3,120,12.0,1650,4
101.19,2,60,1156.0,3,120,6.0,1650,4
101.16,1,60,1110.0,3,120,46.0,1650,4
103.01,4,60,1046.0,3,114,93.0,1650,4
101.65,7,60,1084.0,3,113,33.0,1650,4
58.07,12,60,1153.0,3,133,12.0,1000,3
59.06,5,60,1020.0,3,129,15.0,1000,3
58.46,2,60,1039.0,3,129,16.0,1000,3
57.09,8,60,1175.0,3,131,23.0,1000,3
58.41,7,60,1186.0,3,131,4.0,1000,3
57.94,11,60,1238.0,3,130,10.0,1000,3
57.32,9,60,1132.0,3,121,16.0,1000,3
57.65,10,65,1056.0,5,121,19.0,1000,3
57.63,6,60,1115.0,3,118,7.2,1000,3
57.43,4,60,1139.0,3,117,20.0,1000,3
57.66,3,60,1034.0,3,117,6.9,1000,3
57.66,1,60,1078.0,3,114,5.6,1000,3
70.3,7,60,1125.0,3,133,15.0,1200,3
71.07,1,60,1069.0,3,128,9.7,1200,3
69.98,8,60,1139.0,3,127,3.4,1200,3
70.18,9,60,1087.0,3,124,14.0,1200,3
70.42,2,60,1071.0,3,122,16.0,1200,3
70.07,4,60,1098.0,3,123,12.0,1200,3
70.89,3,60,1097.0,3,126,19.0,1200,3
70.71,5,60,1158.0,3,119,5.5,1200,3
70.25,6,60,1066.0,3,121,5.3,1200,3
71.8,10,60,1178.0,3,117,21.0,1200,3
71.59,11,60,1256.0,3,114,14.0,1200,3
109.02,6,60,1130.0,3,133,8.0,1800,1
114.34,9,60,1137.0,3,126,14.0,1800,1
109.1,3,60,1086.0,3,121,8.5,1800,1
109.98,11,60,1103.0,3,121,25.0,1800,1
109.08,2,107,1091.0,3,118,2.4,1800,1
109.4,5,60,1208.0,3,115,4.5,1800,1
109.09,4,60,1039.0,3,111,29.0,1800,1
109.46,1,60,1131.0,3,111,33.0,1800,1
108.98,10,60,1177.0,3,113,17.0,1800,1
109.14,8,60,1146.0,3,110,13.0,1800,1
110.59,12,91,1080.0,3,110,99.0,1800,1
109.79,7,60,1061.0,3,113,39.0,1800,1
101.16,10,85,1030.0,4,133,3.9,1650,3
101.45,4,60,1111.0,3,133,9.9,1650,3
102.33,5,60,1131.0,3,130,18.0,1650,3
101.38,11,60,1058.0,3,132,8.3,1650,3
101.18,7,60,1125.0,3,132,6.9,1650,3
102.42,8,60,1146.0,3,132,18.0,1650,3
101.48,3,60,1108.0,3,129,11.0,1650,3
102.35,6,60,1103.0,3,131,11.0,1650,3
102.03,12,60,1083.0,3,130,11.0,1650,3
101.57,9,78,1162.0,4,126,9.1,1650,3
101.34,2,60,1072.0,3,113,17.0,1650,3
101.67,1,60,1106.0,3,113,18.0,1650,3
70.48,4,60,1086.0,3,133,4.4,1200,5
70.77,11,60,1008.0,3,133,11.0,1200,5
71.11,8,60,1035.0,3,130,4.0,1200,5
70.35,12,60,1174.0,3,127,15.0,1200,5
70.35,9,60,1045.0,3,125,31.0,1200,5
71.4,6,60,1077.0,3,126,8.5,1200,5
70.97,3,60,1215.0,3,122,13.0,1200,5
71.05,2,60,1091.0,3,121,33.0,1200,5
70.12,5,60,1208.0,3,111,11.0,1200,5
69.24,7,60,1151.0,3,112,20.0,1200,5
70.02,1,60,1087.0,3,111,5.5,1200,5
70.54,10,60,1114.0,3,113,41.0,1200,5
70.3,11,60,1249.0,3,133,3.2,1200,4
70.56,3,60,1037.0,3,128,17.0,1200,4
71.13,2,60,1081.0,3,129,23.0,1200,4
71.08,9,60,1052.0,3,129,15.0,1200,4
70.77,12,60,1152.0,3,126,17.0,1200,4
70.48,1,60,1179.0,3,123,99.0,1200,4
71.98,7,52,1048.0,2,125,9.2,1200,4
72.09,6,60,1128.0,3,122,94.0,1200,4
70.3,4,60,1186.0,3,125,5.1,1200,4
69.93,5,60,1143.0,3,114,22.0,1200,4
70.89,8,60,1047.0,3,112,43.0,1200,4
70.66,10,60,1106.0,3,114,3.4,1200,4
83.14,13,60,1133.0,4,133,6.7,1400,4
83.94,12,60,1237.0,3,133,10.0,1400,4
83.68,2,60,1114.0,3,131,9.0,1400,4
83.38,14,60,1144.0,3,128,28.0,1400,4
82.96,3,60,1107.0,3,127,3.6,1400,4
84.7,9,60,1089.0,3,125,99.0,1400,4
84.74,7,60,1083.0,3,123,15.0,1400,4
83.19,8,60,1132.0,3,124,5.6,1400,4
84.45,5,50,1093.0,2,123,10.0,1400,4
82.84,4,60,1056.0,3,118,17.0,1400,4
84.88,10,60,1092.0,3,116,99.0,1400,4
85.39,11,60,1142.0,3,115,42.0,1400,4
84.81,6,60,1127.0,3,114,66.0,1400,4
83.34,1,43,1039.0,2,113,9.3,1400,4
99.78,5,60,1041.0,3,131,18.0,1650,4
108.93,4,60,1166.0,3,132,6.7,1650,4
100.86,1,60,1100.0,3,131,25.0,1650,4
102.05,12,60,995.0,3,131,13.0,1650,4
102.36,10,60,1090.0,3,127,14.0,1650,4
102.29,3,60,1102.0,3,124,30.0,1650,4
100.76,9,60,1080.0,3,122,18.0,1650,4
100.03,6,60,1087.0,3,124,7.9,1650,4
100.32,7,60,1156.0,3,120,2.9,1650,4
100.97,14,60,1020.0,3,120,11.0,1650,4
100.3,2,60,1132.0,3,117,14.0,1650,4
101.02,8,60,1044.0,3,114,34.0,1650,4
100.57,13,60,1069.0,3,111,16.0,1650,4
101.13,11,60,1128.0,3,112,39.0,1650,4
70.19,12,60,1165.0,3,133,8.7,1200,4
69.59,7,60,1060.0,3,132,19.0,1200,4
70.22,4,60,1158.0,3,131,8.0,1200,4
70.88,5,60,1177.0,3,125,13.0,1200,4
69.59,1,60,1198.0,3,125,3.2,1200,4
70.63,2,60,1040.0,3,123,20.0,1200,4
70.81,3,60,1042.0,3,122,27.0,1200,4
70.1,11,60,1152.0,3,122,4.6,1200,4
70.11,8,60,1184.0,3,119,30.0,1200,4
70.79,9,60,1033.0,3,118,25.0,1200,4
69.73,6,60,1157.0,3,118,8.4,1200,4
70.23,10,60,1025.0,3,111,22.0,1200,4
110.38,8,60,1037.0,3,133,99.0,1800,3
110.82,12,80,1164.0,3,133,38.0,1800,3
108.71,6,75,964.0,3,123,11.0,1800,3
108.99,9,60,1008.0,3,119,4.2,1800,3
108.79,5,60,1123.0,3,121,10.0,1800,3
109.8,3,60,1069.0,3,121,11.0,1800,3
108.91,10,65,1089.0,3,118,3.4,1800,3
108.85,11,63,1093.0,3,114,22.0,1800,3
112.28,2,60,1218.0,3,113,19.0,1800,3
108.57,1,63,1158.0,3,116,9.3,1800,3
108.79,7,60,1061.0,3,113,8.4,1800,3
109.65,4,61,1104.0,4,111,19.0,1800,3
57.25,10,80,1142.0,3,133,8.9,1000,3
56.75,3,60,1108.0,3,131,12.0,1000,3
57.52,8,60,1018.0,3,122,17.0,1000,3
56.91,7,60,1144.0,3,119,5.8,1000,3
57.0,6,60,1182.0,3,120,4.3,1000,3
56.99,11,60,1092.0,3,120,11.0,1000,3
56.99,2,60,1141.0,3,120,18.0,1000,3
57.19,1,60,1176.0,3,115,50.0,1000,3
56.5,4,60,1118.0,3,114,79.0,1000,3
56.57,5,60,1189.0,3,117,2.9,1000,3
57.03,9,60,1084.0,3,111,20.0,1000,3
56.59,2,60,1078.0,3,133,33.0,1000,1
55.75,12,60,1174.0,3,125,5.1,1000,1
56.27,6,60,1232.0,3,126,22.0,1000,1
56.78,1,60,1051.0,3,122,20.0,1000,1
56.51,7,60,1198.0,3,120,11.0,1000,1
56.07,3,60,1170.0,3,119,2.8,1000,1
56.2,9,60,1221.0,3,120,14.0,1000,1
56.6,10,60,1039.0,3,115,53.0,1000,1
56.14,5,60,1093.0,3,116,8.5,1000,1
55.97,11,60,1032.0,3,114,23.0,1000,1
56.19,4,60,1103.0,3,116,7.0,1000,1
56.63,8,60,1105.0,3,111,67.0,1000,1
56.57,13,60,1062.0,3,111,23.0,1000,1
83.62,12,60,1009.0,3,131,20.0,1400,3
83.59,4,60,1014.0,3,127,13.0,1400,3
84.19,5,60,1023.0,3,128,11.0,1400,3
84.44,2,60,1057.0,3,122,56.0,1400,3
83.16,1,60,1176.0,3,123,2.0,1400,3
83.92,11,60,1073.0,3,118,30.0,1400,3
84.72,8,60,980.0,3,121,71.0,1400,3
84.89,14,60,1178.0,3,121,32.0,1400,3
85.05,9,68,1044.0,2,121,18.0,1400,3
83.26,7,67,1014.0,3,120,9.0,1400,3
84.29,13,67,1051.0,2,120,46.0,1400,3
83.65,3,60,1027.0,3,113,13.0,1400,3
84.34,6,60,1103.0,3,115,58.0,1400,3
83.67,10,60,1043.0,3,113,8.1,1400,3
83.9,13,60,1173.0,3,133,6.3,1400,2
84.17,9,60,1187.0,3,128,33.0,1400,2
82.32,12,60,1113.0,3,130,4.0,1400,2
83.47,8,60,1189.0,3,124,17.0,1400,2
82.73,3,60,1096.0,3,125,6.7,1400,2
82.55,4,60,1077.0,3,123,29.0,1400,2
82.72,6,60,1231.0,3,120,29.0,1400,2
82.38,5,60,1138.0,3,116,17.0,1400,2
82.35,2,60,1058.0,3,119,5.7,1400,2
83.41,14,60,1064.0,3,118,21.0,1400,2
82.58,1,60,1148.0,3,113,8.0,1400,2
83.32,11,60,1047.0,3,114,54.0,1400,2
83.42,10,81,1131.0,3,112,17.0,1400,2
83.04,7,80,1191.0,4,111,38.0,1400,2
71.53,6,60,1078.0,3,133,5.5,1200,5
73.05,5,60,1156.0,3,131,24.0,1200,5
71.14,3,60,1070.0,3,130,8.1,1200,5
72.12,8,60,1151.0,3,126,6.3,1200,5
71.83,1,60,1207.0,3,128,18.0,1200,5
71.39,10,60,1009.0,3,128,5.2,1200,5
70.93,7,60,1149.0,3,124,9.7,1200,5
71.56,11,60,1066.0,3,121,24.0,1200,5
72.47,2,60,1014.0,3,117,11.0,1200,5
71.51,12,60,1052.0,3,119,7.9,1200,5
71.42,4,60,1071.0,3,119,14.0,1200,5
72.07,9,60,1216.0,3,115,26.0,1200,5
101.21,11,60,1101.0,3,131,3.8,1650,5
101.89,5,60,1165.0,3,130,11.0,1650,5
101.19,7,60,1082.0,3,127,9.6,1650,5
101.8,12,60,1107.0,3,124,21.0,1650,5
101.57,2,60,1103.0,3,124,11.0,1650,5
101.29,6,60,1006.0,3,122,10.0,1650,5
101.23,4,60,991.0,3,119,8.6,1650,5
102.32,3,60,1037.0,3,113,33.0,1650,5
101.7,10,60,1073.0,3,113,13.0,1650,5
100.98,9,60,1085.0,3,110,4.6,1650,5
101.47,8,60,1097.0,3,114,21.0,1650,5
101.33,1,60,1072.0,3,110,19.0,1650,5
101.58,6,60,1141.0,3,133,15.0,1650,4
101.63,1,60,1146.0,3,132,3.0,1650,4
102.68,8,60,1221.0,3,132,23.0,1650,4
102.25,4,60,1089.0,3,132,8.3,1650,4
101.49,11,60,1157.0,3,131,7.0,1650,4
103.52,9,60,1168.0,3,129,41.0,1650,4
101.21,7,60,1012.0,3,128,7.6,1650,4
102.61,5,60,1079.0,3,128,35.0,1650,4
103.38,12,52,1080.0,2,125,86.0,1650,4
101.38,10,60,1158.0,3,121,11.0,1650,4
102.17,2,60,1063.0,3,121,12.0,1650,4
101.86,3,60,1084.0,3,115,6.3,1650,4
71.0,5,60,1026.0,3,133,3.7,1200,4
71.83,11,60,1192.0,3,129,11.0,1200,4
72.26,4,60,1156.0,3,132,32.0,1200,4
70.65,3,60,1096.0,3,130,8.0,1200,4
70.87,10,60,1030.0,3,129,7.2,1200,4
71.44,7,60,1028.0,3,126,92.0,1200,4
70.88,2,60,1204.0,3,126,10.0,1200,4
71.52,6,60,1104.0,3,122,87.0,1200,4
71.73,1,60,1146.0,3,121,5.3,1200,4
70.38,12,45,1050.0,3,116,5.5,1200,4
71.31,8,60,1194.0,3,116,27.0,1200,4
71.24,9,60,1039.0,3,118,24.0,1200,4
138.34,12,60,976.0,3,133,9.4,2200,4
139.19,8,60,1148.0,3,131,43.0,2200,4
138.43,2,60,1131.0,3,130,7.6,2200,4
138.67,3,60,1013.0,3,127,8.0,2200,4
139.38,6,60,1058.0,3,123,16.0,2200,4
139.03,1,60,1005.0,3,125,9.9,2200,4
139.07,9,60,993.0,3,121,22.0,2200,4
139.35,5,60,1045.0,3,123,18.0,2200,4
139.09,11,60,1013.0,3,122,6.1,2200,4
138.63,7,60,1110.0,3,121,3.9,2200,4
139.53,10,42,1060.0,3,115,15.0,2200,4
138.89,4,60,1162.0,3,114,12.0,2200,4
70.71,1,60,1072.0,3,133,6.2,1200,3
70.71,3,60,1000.0,3,127,3.7,1200,3
70.8,6,60,1037.0,3,129,8.7,1200,3
71.53,2,60,1123.0,3,126,12.0,1200,3
70.76,9,60,1090.0,3,127,8.9,1200,3
71.68,4,60,1110.0,3,122,28.0,1200,3
70.68,11,60,1174.0,3,123,8.7,1200,3
71.05,10,60,1124.0,3,121,10.0,1200,3
70.88,7,63,1062.0,5,120,11.0,1200,3
70.78,8,60,1034.0,3,115,43.0,1200,3
70.37,5,60,1129.0,3,118,8.5,1200,3
101.79,11,83,1017.0,3,131,63.0,1650,3
100.87,10,60,1298.0,3,130,12.0,1650,3
101.57,9,60,1113.0,3,123,15.0,1650,3
101.06,4,72,1001.0,4,122,5.7,1650,3
101.33,7,60,1190.0,3,123,33.0,1650,3
100.93,8,60,972.0,3,120,17.0,1650,3
